title,word,count,pvalue_brackets,more_or_less_brackets,pvalue_text,more_or_less_text,in_corpus_count,in_corpus_brackets_pvalue,in_corpus_brackets,in_corpus_text_pvalue,in_corpus_text,in_brackets_count,in_brackets_pvalue,in_brackets
The World Viewed,a,102.0,0.4118032467111182,More,0.044295396433011475,More,2187.0,0.45073678191514904,More,0.05691769387940957,More,197.0,0.020193139131276874,More
The World Viewed,to,83.0,0.43871893427916253,More,0.0007002095706438018,Less,2836.0,0.006228520511097782,More,1.1099885878068092e-10,Less,161.0,8.025977919489209e-07,Less
The World Viewed,implied,2.0,0.4470564985456779,More,0.027507447989469705,More,6.0,0.48873779677761453,Less,0.40523477325252916,Less,3.0,0.014799080653525162,More
The World Viewed,internal,2.0,0.4470564985456779,More,0.06844515497389755,More,12.0,0.17960707184270638,More,0.05691155002370908,More,3.0,0.05369924638076576,More
The World Viewed,imagine,2.0,0.4470564985456779,More,0.09334194150663626,More,62.0,0.1200641071775611,More,0.00011108621255385405,More,3.0,0.08229772413342863,More
The World Viewed,nietzsche,2.0,0.4470564985456779,More,0.056978470771376966,More,50.0,0.15949244921347389,Less,0.017791868864792525,More,3.0,0.041586822048313585,More
The World Viewed,late,2.0,0.4470564985456779,More,0.08059180182329057,More,28.0,0.3679343271180162,More,0.14566424783578213,More,3.0,0.06730040541430567,More
The World Viewed,material,2.0,0.4470564985456779,More,0.09334194150663626,More,,,,0.3655382132265929,Less,3.0,0.08229772413342863,More
The World Viewed,specified,2.0,0.4470564985456779,More,0.012925308299805904,More,,,,0.08850153861670514,More,3.0,0.004961625561241345,More
The World Viewed,native,2.0,0.4470564985456779,More,0.012925308299805904,More,9.0,0.3055314564921014,More,0.03093917031335254,More,3.0,0.004961625561241345,More
The World Viewed,usually,2.0,0.4470564985456779,More,0.012925308299805904,More,,,,0.16078598830589538,More,3.0,0.004961625561241345,More
The World Viewed,yourself,2.0,0.4470564985456779,More,0.019640476303973548,More,12.0,0.4078074057803976,More,0.3614800249271621,More,3.0,0.009108792468682743,More
The World Viewed,later,4.0,0.4707128842461447,More,0.006424289579998202,More,,,,0.00044874355497202963,More,7.0,0.0007083256861572156,More
The World Viewed,course,5.0,0.47620455751043855,More,0.08328467676693847,More,85.0,0.45931264514876075,Less,0.0038086925232393622,More,9.0,0.042519516499137835,More
The World Viewed,or,32.0,0.0015248656339158031,Less,0.1241096682537051,Less,855.0,3.813765098906325e-42,Less,6.797800344564848e-05,Less,104.0,0.003375465316230129,More
The World Viewed,e.g.,1.0,0.006845023201048865,Less,,,29.0,4.932711272938067e-12,Less,0.0006906499588101905,More,14.0,6.457145424754329e-09,More
The World Viewed,",",235.0,0.007009621330439676,Less,0.38759169976810487,Less,6292.0,7.425132438744994e-14,Less,0.0008227087646314986,Less,543.0,0.0009280381645998837,More
The World Viewed,as,44.0,0.008026893338679092,Less,0.2964171348812723,Less,1251.0,6.043862170406983e-10,Less,0.3568912866967681,Less,124.0,0.0029635537002049455,More
The World Viewed,i.e.,1.0,0.025329886018186438,Less,,,18.0,3.9364344539268964e-07,Less,0.18398298005184538,More,11.0,9.135368936865302e-06,More
The World Viewed,love,1.0,0.058867664483960816,Less,0.20252537639446844,Less,,,,0.46165085388078425,More,9.0,0.14220451161763475,More
The World Viewed,good,1.0,0.058867664483960816,Less,0.21579715426595414,Less,69.0,0.49013558220280895,More,0.08398997886908899,More,9.0,0.12593069325974574,More
The World Viewed,new,7.0,0.06539679723319418,Less,0.3184008764676367,More,72.0,8.888283129026432e-05,Less,0.018588941228640125,Less,25.0,0.00018401376165114554,More
The World Viewed,me,1.0,0.08868008852234556,Less,0.028817506668858472,Less,211.0,0.1599055638009602,More,0.03505862796683464,Less,8.0,0.25972847956789236,Less
The World Viewed,writing,1.0,0.08868008852234556,Less,,,77.0,0.07646629254231863,More,0.1212952810447893,More,8.0,0.01081211250109867,More
The World Viewed,his,10.0,0.08973945916642524,Less,0.004272048473498465,Less,508.0,0.32138972427515683,Less,0.005185469678563108,Less,31.0,0.03579177387808986,Less
The World Viewed,like,10.0,0.1365879724513424,Less,0.05515334515944688,More,153.0,0.23336883401312938,Less,0.0021567423361962853,More,29.0,4.232975769787346e-06,More
The World Viewed,some,1.0,0.1947459637825503,Less,0.021589275019314517,Less,174.0,0.38895538080135056,Less,0.13864471763616887,More,6.0,0.06443983417665215,Less
The World Viewed,york,4.0,0.216504938292173,Less,0.0032644044480900076,More,13.0,2.0009069944654687e-06,Less,0.2902548091101688,Less,13.0,4.5660746158099883e-10,More
The World Viewed,it,45.0,0.2664886505414717,Less,0.030189370585250456,Less,1382.0,0.07971503241239578,More,0.0769812359976389,More,99.0,0.04223002117115096,Less
The World Viewed,world,4.0,0.27716374664672216,Less,0.0002763329849226196,Less,159.0,0.4192294941086258,More,0.08373903086213388,Less,12.0,3.148083198084981e-05,Less
The World Viewed,one,13.0,0.30349506821785766,Less,0.09915858956616604,Less,489.0,0.3598121930784353,More,0.2107765066931326,More,31.0,0.16032365871240697,Less
The World Viewed,hence,4.0,0.34912401141474786,Less,0.06955622057357326,More,73.0,0.004991592633591382,Less,0.012953455158833794,More,11.0,0.00031867307789461237,More
The World Viewed,was,5.0,0.3597848882124568,Less,0.04763918182111333,Less,344.0,0.19974561240742908,More,0.19032890555043389,Less,13.0,0.04364451381240745,Less
The World Viewed,my,6.0,0.3681094672182121,Less,0.07604614904569876,Less,466.0,0.12540716986674014,More,0.37331092770489066,Less,15.0,0.07954103037432422,Less
The World Viewed,poacher,2.0,0.41663075604987393,Less,0.09334194150663626,More,2.0,0.3985855345631412,Less,0.15057227431930456,More,6.0,0.0006274410190962338,More
The World Viewed,reality,2.0,0.41663075604987393,Less,0.030122806737051262,Less,12.0,0.055792346036711946,Less,0.0012798494213072796,Less,6.0,0.015864465880491393,Less
The World Viewed (1971),.,111.0,5.45351043481705e-11,More,0.0012906053314319032,More,4047.0,1.2246597720542314e-149,More,2.6912239565565613e-56,More,124.0,3.558417646022617e-06,Less
The World Viewed (1971),have,16.0,0.03518188075219456,More,0.07447452046031278,More,461.0,0.022550671863908394,More,0.26839711169508584,Less,21.0,0.3616012727858903,Less
The World Viewed (1971),is,60.0,0.041974162891730823,More,0.2648617006846087,More,2348.0,9.124541485642541e-17,More,8.50688358271344e-07,More,104.0,0.06630117240968432,Less
The World Viewed (1971),that,38.0,0.045202936848485295,More,0.36543670198884676,Less,1959.0,2.1121514865199724e-12,More,0.20602378556824172,More,62.0,0.0012326215783210136,Less
The World Viewed (1971),not,33.0,0.06016628337641261,More,0.03697192996154859,More,1124.0,0.015664668373582845,More,5.795848712223053e-08,More,54.0,0.3886872116427457,More
The World Viewed (1971),but,19.0,0.060434860581965594,More,0.38026523064673134,More,531.0,2.5547193360417058e-05,More,0.074112286060154,Less,28.0,0.053566803039737945,Less
The World Viewed (1971),movie,5.0,0.08128091477916183,More,0.09822943994226134,More,13.0,0.4750970272573881,More,0.26682177828587195,Less,,,
The World Viewed (1971),this,16.0,0.08904796881152298,More,0.21751826598931726,More,1022.0,7.383735621701009e-21,More,9.919459160752587e-22,More,24.0,0.25618422967495913,Less
The World Viewed (1971),history,6.0,0.1042861409801008,More,0.010278391444588955,More,44.0,0.15662799128740393,More,0.22502426312515286,More,7.0,0.10468045175828626,More
The World Viewed (1971),once,4.0,0.11245925523569776,More,0.00887499135945095,More,61.0,0.05006788284326219,More,0.002242840621293863,More,4.0,0.09980997989639254,More
The World Viewed (1971),past,4.0,0.11245925523569776,More,0.07737197841378401,More,36.0,0.21263676626868216,More,0.09548855858955399,More,4.0,0.46069952581241114,More
The World Viewed (1971),the,168.0,0.12476374460335873,More,0.043518848748541124,More,5401.0,0.0006883723645258414,More,0.0004214439203571829,Less,337.0,0.21260946098375133,More
The World Viewed (1971),example,3.0,0.15871059876313154,More,0.021890901852435505,More,89.0,0.00026606486505678325,Less,0.016499140743934007,More,3.0,0.14030903916925658,More
The World Viewed (1971),gentleman,3.0,0.15871059876313154,More,0.0003967816310847306,More,7.0,0.19103630469018842,More,0.00013648526869634473,More,3.0,0.0037075452818379827,More
The World Viewed (1971),size,3.0,0.15871059876313154,More,0.0007553096905670163,More,5.0,0.2994156564815426,More,0.228933030018316,More,3.0,0.006848057442017544,More
The World Viewed (1971),smoke,3.0,0.15871059876313154,More,0.0001717558834686929,More,4.0,0.4912645677144565,More,0.017218796178862565,More,3.0,0.0016543117029273811,More
The World Viewed (1971),paper,3.0,0.15871059876313154,More,0.0007553096905670163,More,13.0,0.29950747634014635,More,0.4809581315263018,More,3.0,0.006848057442017544,More
The World Viewed (1971),reading,3.0,0.15871059876313154,More,0.010827214504688711,More,56.0,0.275858789551581,More,0.08927122085829459,More,3.0,0.0776539723775854,More
The World Viewed (1971),god,3.0,0.15871059876313154,More,0.037337408252255275,More,52.0,0.07511938943396798,More,5.3400537999420394e-05,More,3.0,0.21459009904600732,More
The World Viewed (1971),saying,3.0,0.15871059876313154,More,0.046674956322451396,More,78.0,0.258254063276203,More,0.32749464997375505,More,3.0,0.2543554459481673,More
The World Viewed (1971),pollock,3.0,0.15871059876313154,More,0.005317803647624721,More,3.0,0.3435096896412312,More,0.03944552688241849,More,3.0,0.04158368783695942,More
The World Viewed (1971),form,3.0,0.15871059876313154,More,0.08069844048271625,More,58.0,0.3332679436950588,More,0.27773238325570293,More,3.0,0.37693096874151716,More
The World Viewed (1971),various,3.0,0.15871059876313154,More,0.0418745846255673,More,23.0,0.4018817631565,Less,0.4027074363221664,Less,3.0,0.23432227299074132,More
The World Viewed (1971),problem,4.0,0.19643191799274048,More,0.00887499135945095,More,40.0,0.10053185464446472,More,0.45575494545806783,Less,5.0,0.03245381410855489,More
The World Viewed (1971),get,4.0,0.19643191799274048,More,0.011742004968045124,More,44.0,0.17837696655571808,More,0.14694723432311024,More,5.0,0.04367664048829004,More
The World Viewed (1971),think,5.0,0.2177477922714608,More,0.01790144759092801,More,111.0,0.05144300678205074,More,0.002263662456569078,More,7.0,0.048312072960892224,More
The World Viewed (1971),reason,5.0,0.2177477922714608,More,0.007101805339125775,More,94.0,0.4230324566351896,More,0.016261870051607074,More,7.0,0.016444612898447276,More
The World Viewed (1971),course,5.0,0.2177477922714608,More,0.005545698269579533,More,85.0,0.45931264514876075,Less,0.0038086925232393622,More,7.0,0.012214166166095494,More
The World Viewed (1971),toward,2.0,0.23183322769223838,More,0.09583801844598745,More,30.0,0.3779067702228075,More,0.404835888128523,Less,2.0,0.3145805667169625,More
The World Viewed (1971),handled,2.0,0.23183322769223838,More,0.005016711779076081,More,4.0,0.37782545828216485,More,0.005335090657577429,More,2.0,0.022255782578538583,More
The World Viewed (1971),veils,2.0,0.23183322769223838,More,0.005016711779076081,More,2.0,0.2779620557424351,More,0.022413599556833048,More,2.0,0.022255782578538583,More
The World Viewed (1971),elsewhere,2.0,0.23183322769223838,More,0.008717633895826384,More,9.0,0.41220129093944424,Less,0.45382088722511044,More,2.0,0.037659151494771836,More
The World Viewed (1971),share,2.0,0.23183322769223838,More,0.06554188064185898,More,8.0,0.4123013558769155,Less,0.08686021777877313,Less,2.0,0.23109525193281558,More
The World Viewed (1971),dust,2.0,0.23183322769223838,More,0.005016711779076081,More,4.0,0.1565830950228313,More,0.009043060579490812,More,2.0,0.022255782578538583,More
The World Viewed (1971),relevance,2.0,0.23183322769223838,More,0.008717633895826384,More,,,,0.21470734673091632,Less,2.0,0.037659151494771836,More
The World Viewed (1971),poem,2.0,0.23183322769223838,More,0.005016711779076081,More,15.0,0.22158019530377185,More,0.02751967282134068,More,2.0,0.022255782578538583,More
The World Viewed (1971),mother,2.0,0.23183322769223838,More,0.03185369994490814,More,63.0,0.44227253887912393,Less,0.02026160489629714,More,2.0,0.12404554971989813,More
The World Viewed (1971),death,2.0,0.23183322769223838,More,0.03185369994490814,More,23.0,0.48439550702945433,Less,0.4027074363221664,Less,2.0,0.12404554971989813,More
The World Viewed (1971),solution,2.0,0.23183322769223838,More,0.008717633895826384,More,8.0,0.15356109638746554,More,0.4969315999321878,More,2.0,0.037659151494771836,More
The World Viewed (1971),issue,2.0,0.23183322769223838,More,0.03185369994490814,More,36.0,0.18590099121589568,More,0.18265892369715717,More,2.0,0.12404554971989813,More
The World Viewed (1971),fear,2.0,0.23183322769223838,More,0.03941977968632079,More,10.0,0.21235336328469914,Less,0.3309823181873373,Less,2.0,0.1496812646116377,More
The World Viewed (1971),wisdom,2.0,0.23183322769223838,More,0.0022812017590817138,More,,,,0.25070684725783193,More,2.0,0.01039567282155301,More
The World Viewed (1971),outlaw,2.0,0.23183322769223838,More,0.0022812017590817138,More,2.0,0.2779620557424351,More,0.0060398156447459385,More,2.0,0.01039567282155301,More
The World Viewed (1971),across,2.0,0.23183322769223838,More,0.06554188064185898,More,7.0,0.48409357880394044,Less,0.2653989280753732,Less,2.0,0.23109525193281558,More
The World Viewed (1971),written,2.0,0.23183322769223838,More,0.013315266191411946,More,15.0,0.4847470084714195,More,,,2.0,0.05602533798634223,More
The World Viewed (1971),ears,2.0,0.23183322769223838,More,0.0022812017590817138,More,5.0,0.2994156564815426,More,0.08177286799348109,More,2.0,0.01039567282155301,More
The World Viewed (1971),devil,2.0,0.23183322769223838,More,0.01874445733943476,More,7.0,0.19103630469018842,More,0.00032874756575643026,More,2.0,0.07683974512925995,More
The World Viewed (1971),joyful,2.0,0.23183322769223838,More,0.005016711779076081,More,2.0,0.2779620557424351,More,0.04682153764788046,More,2.0,0.022255782578538583,More
The World Viewed (1971),visible,2.0,0.23183322769223838,More,0.013315266191411946,More,5.0,0.33478968233045064,Less,0.3934239520884061,Less,2.0,0.05602533798634223,More
The World Viewed (1971),hotel,2.0,0.23183322769223838,More,0.01874445733943476,More,7.0,0.26556512985784947,More,0.17008856593952554,More,2.0,0.07683974512925995,More
The World Viewed (1971),promise,2.0,0.23183322769223838,More,0.047589184581884075,More,12.0,0.02766018235963867,Less,0.09896742647597732,Less,2.0,0.17624359452654698,More
The World Viewed (1971),nevertheless,2.0,0.23183322769223838,More,0.02494344480693908,More,,,,0.3280634421329218,Less,2.0,0.099647102698683,More
The World Viewed (1971),division,2.0,0.23183322769223838,More,0.0022812017590817138,More,5.0,0.2994156564815426,More,0.33682553355061057,More,2.0,0.01039567282155301,More
The World Viewed (1971),structure,2.0,0.23183322769223838,More,0.008717633895826384,More,13.0,0.1499952814358496,More,0.3005452523089218,More,2.0,0.037659151494771836,More
The World Viewed (1971),pretty,2.0,0.23183322769223838,More,0.02494344480693908,More,,,,0.2710769816692309,More,2.0,0.099647102698683,More
The World Viewed (1971),sculpture,2.0,0.23183322769223838,More,0.02494344480693908,More,4.0,0.4912645677144565,More,0.20884604220406233,More,2.0,0.099647102698683,More
The World Viewed (1971),combines,2.0,0.23183322769223838,More,0.0022812017590817138,More,3.0,0.20532447567535791,More,0.007900650578732675,More,2.0,0.01039567282155301,More
The World Viewed (1971),assert,2.0,0.23183322769223838,More,0.01874445733943476,More,6.0,0.4167325638954432,More,0.43791174741519834,More,2.0,0.07683974512925995,More
The World Viewed (1971),force,2.0,0.23183322769223838,More,0.08534564506266987,More,22.0,0.21144652505737638,More,0.0725346104970033,More,2.0,0.2868209466416725,More
The World Viewed (1971),sixty,2.0,0.23183322769223838,More,0.0022812017590817138,More,3.0,0.20532447567535791,More,0.03232949312628629,More,2.0,0.01039567282155301,More
The World Viewed (1971),followed,2.0,0.23183322769223838,More,0.02494344480693908,More,9.0,0.12385560193850646,More,0.15201975954592004,More,2.0,0.099647102698683,More
The World Viewed (1971),series,3.0,0.27569053342616906,More,0.021890901852435505,More,12.0,0.30904421707902974,Less,0.2953999344525213,More,4.0,0.04197111937634795,More
The World Viewed (1971),news,3.0,0.27569053342616906,More,0.008734238103800942,More,14.0,0.25803256037448785,More,0.22013074208445477,More,4.0,0.013938389702633483,More
The World Viewed (1971),a,62.0,0.28891550741667993,More,0.032536136959796284,More,2187.0,0.45073678191514904,More,0.05691769387940957,More,126.0,0.03194574702288121,More
The World Viewed (1971),just,5.0,0.3025616422800016,More,0.044098665071416264,More,97.0,0.36665268819236885,More,0.42306362243401013,Less,8.0,0.06182030477564447,More
The World Viewed (1971),same,6.0,0.3071118585118377,More,0.005845767077519624,More,,,,0.06033882045120001,More,10.0,0.0032221744923989705,More
The World Viewed (1971),chorus,1.0,0.36615070463033034,More,0.06679400057692651,More,2.0,0.2779620557424351,More,0.2952627563501695,More,1.0,0.1406956410683772,More
The World Viewed (1971),serving,1.0,0.36615070463033034,More,0.06679400057692651,More,3.0,0.4798799401657638,More,0.2161484232857815,More,1.0,0.1406956410683772,More
The World Viewed (1971),elegance,1.0,0.36615070463033034,More,0.09849951463678076,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.20343756082082623,More
The World Viewed (1971),swallowing,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.3665659623867401,More,1.0,0.07301279408172999,More
The World Viewed (1971),transitory,1.0,0.36615070463033034,More,0.033973884710476875,More,,,,0.28997093528239065,More,1.0,0.07301279408172999,More
The World Viewed (1971),distant,1.0,0.36615070463033034,More,0.06679400057692651,More,5.0,0.49943926281250434,More,0.228933030018316,More,1.0,0.1406956410683772,More
The World Viewed (1971),framefilling,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),hell,1.0,0.36615070463033034,More,0.06679400057692651,More,9.0,0.04854602265735365,More,2.5530488391375537e-05,More,1.0,0.1406956410683772,More
The World Viewed (1971),raisin,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),mistaken,1.0,0.36615070463033034,More,0.033973884710476875,More,,,,0.22067848291983144,More,1.0,0.07301279408172999,More
The World Viewed (1971),masking,1.0,0.36615070463033034,More,0.09849951463678076,More,2.0,0.46072718306298827,More,0.06142395250158624,More,1.0,0.20343756082082623,More
The World Viewed (1971),rudimentary,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.07301279408172999,More
The World Viewed (1971),slapdash,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),narrow,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.4662483851712259,More,1.0,0.07301279408172999,More
The World Viewed (1971),reformation,1.0,0.36615070463033034,More,0.06679400057692651,More,2.0,0.46072718306298827,More,0.3161329812879902,More,1.0,0.1406956410683772,More
The World Viewed (1971),pyramid,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),bodily,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.40467874936727044,More,,,1.0,0.1406956410683772,More
The World Viewed (1971),incarnation,1.0,0.36615070463033034,More,0.09849951463678076,More,1.0,0.40467874936727044,More,0.3665659623867401,More,1.0,0.20343756082082623,More
The World Viewed (1971),interrupts,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.1406956410683772,More
The World Viewed (1971),constituting,1.0,0.36615070463033034,More,0.06679400057692651,More,5.0,0.49943926281250434,More,0.03834442443046491,More,1.0,0.1406956410683772,More
The World Viewed (1971),noting,1.0,0.36615070463033034,More,0.09849951463678076,More,11.0,0.27255127680913804,More,0.028013031443553972,More,1.0,0.20343756082082623,More
The World Viewed (1971),entrancement,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.28997093528239065,More,1.0,0.07301279408172999,More
The World Viewed (1971),lawman,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),runs,1.0,0.36615070463033034,More,0.06679400057692651,More,3.0,0.4798799401657638,More,0.4920941507891897,Less,1.0,0.1406956410683772,More
The World Viewed (1971),shuns,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.2482672484966739,More,1.0,0.07301279408172999,More
The World Viewed (1971),incorporate,1.0,0.36615070463033034,More,0.09849951463678076,More,4.0,0.1565830950228313,More,0.12248313231239118,More,1.0,0.20343756082082623,More
The World Viewed (1971),climactic,1.0,0.36615070463033034,More,0.06679400057692651,More,4.0,0.1565830950228313,More,0.07854963651439761,More,1.0,0.1406956410683772,More
The World Viewed (1971),parted,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.07301279408172999,More
The World Viewed (1971),lloyd,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),wriggling,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.07301279408172999,More
The World Viewed (1971),aptness,1.0,0.36615070463033034,More,0.033973884710476875,More,2.0,0.2779620557424351,More,0.11236589093812419,More,1.0,0.07301279408172999,More
The World Viewed (1971),bird,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.12271079368883114,Less,0.21286681921632106,Less,1.0,0.1406956410683772,More
The World Viewed (1971),angeles,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.3861845565313457,Less,,,1.0,0.07301279408172999,More
The World Viewed (1971),desirability,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.07301279408172999,More
The World Viewed (1971),formula,1.0,0.36615070463033034,More,0.09849951463678076,More,10.0,0.06511620400856832,More,0.002847740797465718,More,1.0,0.20343756082082623,More
The World Viewed (1971),camping,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.07301279408172999,More
The World Viewed (1971),constancy,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,,,1.0,0.07301279408172999,More
The World Viewed (1971),unfurleds,1.0,0.36615070463033034,More,0.09849951463678076,More,2.0,0.2779620557424351,More,0.022413599556833048,More,1.0,0.20343756082082623,More
The World Viewed (1971),west,1.0,0.36615070463033034,More,0.09849951463678076,More,5.0,0.49943926281250434,More,0.39252334432299496,More,1.0,0.20343756082082623,More
The World Viewed (1971),signals,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.3861845565313457,Less,,,1.0,0.1406956410683772,More
The World Viewed (1971),attempts,1.0,0.36615070463033034,More,0.06679400057692651,More,,,,0.26961829208082105,More,1.0,0.1406956410683772,More
The World Viewed (1971),dialectic,1.0,0.36615070463033034,More,0.09849951463678076,More,3.0,0.20532447567535791,More,0.0853987646219286,More,1.0,0.20343756082082623,More
The World Viewed (1971),groucho,1.0,0.36615070463033034,More,0.09849951463678076,More,1.0,0.40467874936727044,More,,,1.0,0.20343756082082623,More
The World Viewed (1971),reciting,1.0,0.36615070463033034,More,0.033973884710476875,More,2.0,0.2779620557424351,More,0.06142395250158624,More,1.0,0.07301279408172999,More
The World Viewed (1971),leader,1.0,0.36615070463033034,More,0.06679400057692651,More,2.0,0.46072718306298827,More,0.4558098838435371,More,1.0,0.1406956410683772,More
The World Viewed (1971),mystical,1.0,0.36615070463033034,More,0.033973884710476875,More,2.0,0.2779620557424351,More,0.2115075113576064,More,1.0,0.07301279408172999,More
The World Viewed (1971),schoolteacher,1.0,0.36615070463033034,More,0.033973884710476875,More,2.0,0.46072718306298827,More,0.022413599556833048,More,1.0,0.07301279408172999,More
The World Viewed (1971),evanescence,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.40467874936727044,More,,,1.0,0.1406956410683772,More
The World Viewed (1971),suffering,1.0,0.36615070463033034,More,0.09849951463678076,More,7.0,0.28605437018793484,Less,0.21113902187587644,Less,1.0,0.20343756082082623,More
The World Viewed (1971),literal,1.0,0.36615070463033034,More,0.06679400057692651,More,3.0,0.13231225343032363,Less,0.15183514884500837,Less,1.0,0.1406956410683772,More
The World Viewed (1971),straddling,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),quasiart,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),subjection,1.0,0.36615070463033034,More,0.033973884710476875,More,,,,0.4959515693058246,More,1.0,0.07301279408172999,More
The World Viewed (1971),disbelief,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.32936105765953605,More,1.0,0.07301279408172999,More
The World Viewed (1971),camel,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.3861845565313457,Less,,,1.0,0.07301279408172999,More
The World Viewed (1971),crowds,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.40467874936727044,More,0.4958592799598228,More,1.0,0.1406956410683772,More
The World Viewed (1971),overheard,1.0,0.36615070463033034,More,0.06679400057692651,More,2.0,0.46072718306298827,More,0.19086516051522703,More,1.0,0.1406956410683772,More
The World Viewed (1971),hereditary,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.07301279408172999,More
The World Viewed (1971),rule,1.0,0.36615070463033034,More,0.033973884710476875,More,13.0,0.2681714173554625,Less,0.49677114144399703,Less,1.0,0.07301279408172999,More
The World Viewed (1971),depicting,1.0,0.36615070463033034,More,0.09849951463678076,More,3.0,0.20532447567535791,More,0.17303162907446715,More,1.0,0.20343756082082623,More
The World Viewed (1971),talk,1.0,0.36615070463033034,More,0.06679400057692651,More,,,,0.3180888982429435,Less,1.0,0.1406956410683772,More
The World Viewed (1971),dripping,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.07301279408172999,More
The World Viewed (1971),materials,1.0,0.36615070463033034,More,0.06679400057692651,More,,,,,,1.0,0.1406956410683772,More
The World Viewed (1971),modernists,1.0,0.36615070463033034,More,0.06679400057692651,More,2.0,0.2779620557424351,More,0.013088202270057537,More,1.0,0.1406956410683772,More
The World Viewed (1971),asks,1.0,0.36615070463033034,More,0.033973884710476875,More,,,,0.005262108153243939,Less,1.0,0.07301279408172999,More
The World Viewed (1971),kleist,1.0,0.36615070463033034,More,0.033973884710476875,More,3.0,0.20532447567535791,More,0.2764562112699364,More,1.0,0.07301279408172999,More
The World Viewed (1971),enables,1.0,0.36615070463033034,More,0.06679400057692651,More,,,,,,1.0,0.1406956410683772,More
The World Viewed (1971),dripped,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.07301279408172999,More
The World Viewed (1971),hurry,1.0,0.36615070463033034,More,0.06679400057692651,More,2.0,0.46072718306298827,More,0.17051811481615956,More,1.0,0.1406956410683772,More
The World Viewed (1971),implies,1.0,0.36615070463033034,More,0.09849951463678076,More,10.0,0.1443728945074591,More,0.17155180168215323,More,1.0,0.20343756082082623,More
The World Viewed (1971),conversion,1.0,0.36615070463033034,More,0.033973884710476875,More,9.0,0.23799988216273135,More,0.024798703171126014,More,1.0,0.07301279408172999,More
The World Viewed (1971),lows,1.0,0.36615070463033034,More,0.06679400057692651,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.1406956410683772,More
The World Viewed (1971),chased,1.0,0.36615070463033034,More,0.033973884710476875,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.07301279408172999,More
