brackets,title
"(Anyone who thinks such responses are ""camp"" either is camping himself or else grew up in a different world from mine.)",The World Viewed
"(I do not deny that there is a problem about the idea of ""reading a movie."" Is it greater, or other, than the problem about the idea of ""reading a poem,"" when, of course, that is not the same as reciting the poem?)",The World Viewed
(An immediate fact about the history of photography is that this was not atfirstobvious.),The World Viewed
"(For example, if they couldn't be copied, people would never learn to talk.)",The World Viewed
"(Something like this phenomenon shows up in recent painting. In this respect, these paintings have found, at the extremest negation of the photographic, media that achieve the condition of photographs.)",The World Viewed
"(There is no feature, or set of features, in which it differs. Existence is not a predicate.)",The World Viewed
(That is what the content of a photograph is-its subject.),The World Viewed
"(Such intellectuals are the alter egos of the film promoters they so heartily despise. Roxy once advertised a movie as ""Art, in every sense of the word""; his better half declaims, ""This is not art, in any sense of the word."")",The World Viewed
"(Newsreels essentially did, and they are nevertheless valuable, enough so to have justified the invention of moving pictures.)",The World Viewed
"(Painters before Jackson Pollock had dripped paint, even deliberately. Pollock made dripping into a medium of painting.)",The World Viewed
"(But because of film's equally natural attraction to crowds, it has opposite tendencies toward the fascistic or populistic.)",The World Viewed
"(Pinky and A Raisin in the Sun prove the rule: in the former, the making of a purchase is a climactic scene in the film; in the latter, it provides the whole subject and structure.)",The World Viewed
(What did we use to do that such a thing enables us to do better?),The World Viewed
"(Since theater is on the whole not now a major art for us, it on the whole no longer makes contact with its historical and psychological sources; so we are rarely gripped by the trauma we must once have suffered when the leader of the chorus stopped contributing to a narrative or song and turned to face the others, suffering incarnation.)",The World Viewed
"(But then Baudelaire is a progenitor not only of modernists but also of their parodies, the modernizers.)",The World Viewed
"(He begins: ""What poet would dare, in depicting the delight caused by a beauteous apparition, to distinguish between the woman and her garb?"")",The World Viewed
"(The question achieves its highest range and assessment in Children of Paradise,)",The World Viewed
"(Lesson in Love, an earlier comedy with the same leads, reads at once as a study of high Hollywood comedies of the thirties and forties and as a set of sketches for the later masterpiece.)",The World Viewed
"(James Garner, affable enough in his way, is not capable of that knowledge. Imagine the young Joel McCrea in the later version and you see more easily its wrongness.)",The World Viewed
"(Pornography, so far at least, combines the absolutely explicit with the completely unspecific.)",The World Viewed
[The],The World Viewed
[He is],The World Viewed
[personal appearance and material elegance],The World Viewed
"(My life is my art, said Oscar Wilde. That's two ways in one of forgoing immortality. One ought to get something for that.)",The World Viewed
"(The valence of liberty: the power with which one man's freedom combines with, or shuns, the freedom of another.)",The World Viewed
(The sociological-economic division between the remaining movie palaces and the small art houses is not an accurate guide to the division between the commodity and the serious work.),The World Viewed
"(To get past these limits an obvious solution would be to forgo the depiction of human actions and events, a solution not unheard of elsewhere in the arts, but this line is not my present concern.)",The World Viewed
"(In art, as elsewhere, one has to get beyond the fear of boredom.)",The World Viewed
(It helps if the culture allows the male to be younger than she.),The World Viewed
"(You may for a while think that first bird which gives the girl a peck as she approaches in the rowboat is an outrider of the mother's minions. But that is not necessary in order to keep other girls-for example, Suzanne Pleshette-away from her shore; and pretty soon the mother's power is out of the running, followed by the dust and smoke of her departing truck.)",The World Viewed
"(Spinoza spoke of wisdom as aptness of the body. Yeats called it bodily decrepitude, but that was his problem.)",The World Viewed
(This indistinctness has sometimes made the movies they are in feel like what I used to think of as foreign films.),The World Viewed
"(It is a dangerous and prophetic moment, in The Bad and the Beautiful, when she interrupts Kirk Douglas's gaudy night with the ""starlet"": the two women are all but indistinguishable except in age and spatial location.)",The World Viewed
(The outlaw past underlying the Bogart character is only the purest instance of a familiar route: the interpenetration of lawman and outlaw winds through figures as various or distant as James Cagney and Lloyd Nolan and Howard Duff. Their histories become part of what the movies they are in are about. So an account of the paths of stars across their various films must form part of the internal history of the world of cinema.),The World Viewed
"(Without this constancy of human experience, history would not develop meaningfully, would not have its ironies and losses and narrow escapes. That is, there would be no human history but merely another species of natural evolution-a condition we may yet arrive at. And the history of an art is a human history.)",The World Viewed
"(Their children are now in films, constituting the latest class with hereditary privilege. Like all second generations, with their subjection to merciless acceptability, most of them look and feel alike; they share the same past, or lack of past, somewhere within the even heat of West Los Angeles.)",The World Viewed
"(Hollywood, like America, finally pays for its invasions.)",The World Viewed
(The movie's stylistic consistency justifies a possibility familiar from experimentalfilms:the periodic projection of a blood slide as a frame-filling abstraction in motion.),The World Viewed
(Blue cigarette smoke drifting from a room in which Rosemary's husband and the hell creature are overheard in conversation is also reminiscent of the smoke and dust Hitchcock likes to raise as signals of evil.),The World Viewed
"(Not happiness and virtue, as Kant childishly thought. That conjunction takes place on earth or nowhere.)",The World Viewed
(The great modern telling of this fantasy is Kleist's The Marquise of O. . . .),The World Viewed
"(The appearance of that issue of Time in itself mimics this dialectic. Nietzsche predicts in The Joyful Wisdom that the news of God's death will take a century to reach our ears. The century is now about finished, and the news has reached our ears. Only it has come as news, i.e., as gossip, and in that form the knowledge Nietzsche speaks of cannot come to us at all, is further from us than ever. For his intelligence was about us, that we have killed God, and not to know that is no longer an absence of information but the absence of conscience, of so much as the possibility of self-knowledge.)",The World Viewed
"(Some say the Devil may have already taken power over the world without our knowledge. He may have, but it is not beyond our knowledge. For the Devil deals in pacts and bargains, and we must call him up; God's medium is the covenant, or promise, and he calls us, and comes upon us, unbidden. He is no gentleman, and no gentleman's gentleman. Merely to speak of power and penetration avoids the issue, which is to know who it is one is prepared to satisfy.)",The World Viewed
"(""Design"" is a pretty concept for this stage of mind, straddling the ideas of enjoyment and total calculation.)",The World Viewed
"(Naturally, these states are commonly mistaken for one another.)",The World Viewed
"(Here is the relevance of series in modern painting and sculpture, and of cycles in movies, and of the quest for a ""sound"" in jazz and rock.)",The World Viewed
"(For so long? For a mere sixty years? No, for these sixty years.)",The World Viewed
(Calling a Pollock an action painting for the reason that the painter moved in new ways in painting it is about as useful as calling a treaty a piece of paper for the reason that it is written on paper. Though its being written on paper is certainly a significant fact about it.),The World Viewed
"(""Finish"" becomes a way of avoiding that renunciation and judgment.)",The World Viewed
"(I think here of Louis's High, in which the veils are parted, as if toward the lower corners, but from which the force of the Veils series is removed and the force of the Unfurleds cannot be predicted.)",The World Viewed
"(""Not how the world is, but that it is, is the Mystical."" 43)",The World Viewed
"(Literal or material objects do not declare evanescence, however transitory they or their arrangement may be. Metaphysically a pyramid is as evanescent as wrappings are, or as a flash of neon.)",The World Viewed
"(Of course, of course: the highs often needdecanting, and the lows are often deeper and more joyful.)",The World Viewed
"(It's an old conspiracy being called upon. Groucho gets it when he looks into the audience and asks something like, ""How did I ever wind up in this lousy picture?"")",The World Viewed
"(Of course, I can precede anything I assert with the formula ""I assert . . .""; but that is just a shift on the same plane of assertion.)",The World Viewed
"(Analytical philosophers will recognize an analogous problem. You cannot in general merely say something; there will be a reason for saying just that just then, and saying it implies the reason. You can have the illusion that there is no reason and no implication.)",The World Viewed
"(I promise not to mind being told again that solemnity is not really seriousness, on condition that I not be asked to believe that cynicism and slapdash really are.)",The World Viewed
"(That might have been the point, but this is clearly not a work which knows its own vulgarity.)",The World Viewed
"(Monica Vitti's capacity for fun-in this case shown by her African costume and dance during the evening with the girls-is from the first a factor of her independence, hence of her desirability.)",The World Viewed
"(Masking is a different mode of focusing, as in an intention of the ear.)",The World Viewed
"(For all the times the motif of a character watching a movie has been used, that is a possibility of the medium I remember acknowledged only once: when in Saboteur a man chased through Radio City Music Hall runs across the stage in front of the screen, his human size in comparison with the size of the screen character seems that of an entirely other race-about the size of Fay Wray wriggling in the sky-blown hand.)",The World Viewed
"(As in Plato's Cave, reality is behind you. It will become visible when you have made yourself visible to it, presented yourself.)",The World Viewed
"(Of course, there may be forms of theater that will wish to incorporate just such possibilities.)",The World Viewed
(The relevance of this to the new sense of series is self-evident.),The World Viewed
"(Naturally this need not, even when done well, occur on a first perusal. Then what in a first should encourage going back?)",The World Viewed
"(The common appeal to technological properties is caused in part by a sense that the sheer power of film is unlike the powers of the other arts. I share this sense, and I agree that this power is essentially related to film's technology. But the aesthetic role of this technology is no more specified by studying it apart from its specific achievements in significant films, than, say, the role of electronic amplification in rock music is specified by studying electronic amplification apart from its specific results in the sounds of rock, indeed, apart from its role in determining what counts as a ""sound."")",The World Viewed
(The topos of the hesitation suggests that what puts gravity into effect is a consciousness of it.),The World Viewed
"(Reversing the economy of human expressiveness, their bodies bear the brunt of meaningfulness. Their faces are more or less fixed, confined to two or three attitudes. This condition captures and expresses the condition, the poignance, of real animals.)",The World Viewed
"(Silent slapstick can achieve this logic; but its violence is often under-cranked, which feels semi-animated; and it is often more imminent than actual; and where active, often occurs between humans and objects, not between humans; and where between humans, often inadvertently or spasmodically.)",The World Viewed
"(This is different from horror movies. There the threat is not of isolation through abandonment or annihilation, but of isolation through unacknowledgeable disfigurement. They play upon the fear that cartoons laugh at: irreversible metamorphosis.)",The World Viewed
"(His timid acquaintance is also associated with a childish food, ground meat, no real amount of which satisfies his need. Which other human figures are indecorous enough to be shown eating?)",The World Viewed
"(Though I am still willing to bet that this is true of no greater a proportion of them than of, say, French or Russian films, a part of whose prestige comes from our knowing so few of them, I assume the best.)",The World Viewed
(I am not prepared to argue with someone who is prepared to say that all are worthless.),The World Viewed
"(Perhaps others could have made better Hollywood movies. No; theirs are perfect of their kind. Then other people could have made better movies of different kinds and were kept out by Hollywood commercialism. I do not doubt it, but this is I THE not a problem peculiar to America and its Hollywood.)",The World Viewed
"(This is why, in my sketching a list of Hollywood types [p. 36], I mixed together the names of characters and of stars.)",The World Viewed
[because],The World Viewed
"(Enid Welsford, in her study of folly, more than once emphasizes particular actors in the development of comic stage types. It suggests itself that the early affinity offilmwith comedy is an expression of their respective latitudes and appetites for the actor's individuality, something that suits each of them for being ""popular."")",The World Viewed
"(This is, or ought to be, the meaning of ""cinematic"")",The World Viewed
"(Someone may say ""can't have been present"" because they believe that the issue oughtn't so much as be raised; or they may say it to me in particular because they imagine that I have asserted that one can have been present. We will have to get closer to both of these claims.)",The World Viewed
"(These answers are the paths of my differences from Panofsky's and Bazin's emphasis on ""reality itself."")",The World Viewed
"(I am defining the word ""camera,"" so to speak, in terms of its final cause.)",The World Viewed
"(A camera is a kind of room, not a kind of womb.)",The World Viewed
"(A tape recorder may also be said to ""lead a life of its own."" This would mean, apart from certain specific manipulations to improve the quality of its sound, that it is no longer reproducing independently recognizable sounds, and perhaps that it is not attentive to any sounds at all apart from its own powers of originating them.)",The World Viewed
"(The situation is described by Descartes when he is rehearsing the contents of the mind. They may be distorted, but in themselves they are not erroneous. Error arises when you make judgments on the basis of them.)",The World Viewed
"(The analogy with syntax is extremely thin. The term ""verb"" carries systematic implications on its face, like the term ""subdominant,"" but unlike the terms ""travelling shot,"" ""medium shot,"" ""point of view,"" etc.)",The World Viewed
"(The human condemnation to intention and consequence is the sequel, if not the meaning, of original sin.)",The World Viewed
"(Work can provide pools of comradeship if it has an internal drama and involves the adventure of danger-rigging and drilling for oil comes to mind; but the possibility of comradeship within factories seems available only for propaganda, as an image of mobilization, or for the explicitly fantastic.)",The World Viewed
"(If one believes that projection inevitably distorts what is seen, then this must be compared with cases in which one is convinced that projection alone can reveal what is seen-as, for example, in a slow-motion shot of a moment of impact, or a time-lapse sequence of a gathering storm.)",The World Viewed
"(The fact that one and the same cup and saucer can appear in continuous variations and inflections of light and of angle may play a role in the conclusion that we never see objects as they are. But as it stands this fact is as unexceptional as the fact that you could not see the cup and saucer were they in total darkness. What else would you expect? -There is also no end to the ways these objects may be picked out in words; but variations and inflections among alternative words are not naturally continuous. This difference will affect what counts ""as possibilities"" in photographing and in writing, hence what counts as giving or showing the significance of these possibilities in what you choose them to say.)",The World Viewed
"(You may wish to exploit this fact on the stage itself, e.g., use the naked back wall of the theater building, and the radiator suspended from its middle, and the theater work-lights and work-ladders, as impersonations of themselves. This is not the denial of theater but a simple-minded declaration of it. In any case, it requires a new bargain with the audience; it remains in each case to be seen whether it is worth their while.)",The World Viewed
"(Cukor's ""implication beyond the frame"" in the empty bedroom scene is just beyond it to the sides. It thus exploits the typical region of cinematic narrative implication, in which a definite visible something is explicitly denied our view. This possibility has provided cliche devices for local suspense-as when the camera moves in upon a woman's listening face, limiting the view, hence widening the area, of the regions from which something may pounce-or for cowardly or tactful withdrawals from a scene of sexuality or violence. So suspicious have we become, in our freedom, of this mode of implication that any avoidance of the visually explicit may be felt as cowardice. I assume this to be under discussion in the long back-tracking of Hitchcock's camera in Frenzy, recoiling from a scene of implied violence after the shutting of a door in its face. What is implied is not beyond the sides of the frame but beyond its blocked horizon, and the horrified wittiness of the backing gesture is capped when, later showing us what went on behind that door, Hitchcock shows us practically nothing at all of the event, which is again happening beyond the side of the frame or rather below it.61)",The World Viewed
"(All? Well, a goodly corpus of all to date. All that matter, that is; all that native viewers accept as significant. Enough to guide the empirical discovery of the a priori. Why not? Criticism, as part of the philosophy of art, must aspire to philosophy. Its goal is the native view; the desophisticated.)",The World Viewed
"(In case someone supposes that we could defeat this fact by the use of mirrors, it should be said that the doubling of view by a mirror can serve first of all to distract us from the experience of either view, and perhaps to show that two are, in this case, no better than one, that two are just as far fromcompleteness. But the particular significance of the mirror will arise from the individual case.)",The World Viewed
(As how large a particular series of canvases must be may be determined by the reach of a continuous hue.),The World Viewed
(Perhaps the same could be said of the puppet or marionette theater.),The World Viewed
(Arriere-garde is more like it. The modernist critic is not penetrating more territory but more time.),The World Viewed
"(And because I mean to be keeping open the relation between art and politics in a given generation, I would not like to give the impression that I take them as having no relation. One may still hope, almost above all, that the dream of the good city will not be lost, without forgetting that it is a dream, and hence just the beginnings of responsibilities.)",The World Viewed
"(Such a declaration inspires the most public in-joke of the film, in the line addressed by the Marquis to the head of his household staff: ""Corneille, stop this farce!""-to which this chief servant replies soberly, as befits his name, ""Which one?"")",The World Viewed
"(I mean no more than ""happens to be""; the meaning will be clear without this.)",The World Viewed
"(The little poacher had said to the Marquis during their first encounter that while the Marquis may be master inside the house, outdoors Schumacher is boss.)",The World Viewed
"(When the wife spies through it and sees her husband with his former mistress, this is already a kind of shooting accident.)",The World Viewed
"(The absence of the little poacher from the final tableau signifies, accordingly, that the Marquis is no longer able to protect him from Schumacher.)",The World Viewed
"(Is it needless to say that the satisfaction of such requirements will not, of itself, insure the quality of the work that contains it?)",The World Viewed
"(If someone wishes to say that the former is a ""formal"" issue, then I would like to ask what particular contrast he has in mind.)",The World Viewed
"(A parody of a particular theory of theater can be heard in the late line from the Marquis to Schumacher: ""Get Corneille to deal with the formalities, the telephone calls and all the rest."")",The World Viewed
"(See Michael Fried, ""Shape as Form,"" Artforum, November 1966; reprinted in Henry Geldzahler's catalogue, New York Painting and Sculpture: 1940-1970 [New York: E. P. Dutton, 1969].)",The World Viewed
"(New York: Scribner's, 1969)",The World Viewed
"(If the woman is not bad but nevertheless mildly interesting, she is a ""visitor from the East,"" usually Boston, and usually serving as the schoolteacher.)",The World Viewed
"(The Man From U.N.C.L.E. tried to get this by suspending or distracting our disbelief with attempts at humor and self-parody. The old swashbucklers-Douglas Fairbanks, Errol Flynn-laughed out of confidence and pleasure at their abilities, not out of embarrassment at the projects to which they put them in service.)",The World Viewed
(I expect any night to have a dream about a gnat swallowing a camel.),The World Viewed
"(The Reformation was in the work of a faithful, initially reluctant, priest.)",The World Viewed
"(Various anti- or quasi-art figures-in particular minimalists or literalists-can, on the other hand, be said to share or deal in a style. Not, I think, directly because of the ways the materials in question are handled, but because of the way emotion is handled, in particular its mass conversion into mood. The premises they propose are to the ending of industrial society what ruins were to its beginning: that we work our contempt and fear of the present into a nostalgia directed to the future.)",The World Viewed
"(Since noting that, I have seen a variation of the same thing-similar device and same soap-which lacks the effect.)",The World Viewed
"(This is clearest in the early and rudimentary Gay Divorcee. At the end of their first dance, Ginger Rogers collapses into a state of inner attention or entrancement. What she is saying to herself is not, as it were, ""Who am I?"" but ""So that's what it's like!"")",The World Viewed
"(I have just seen for the first time Vigo's A propos de Nice, in which a funeral procession is shot in accelerated motion. The point of the device here-cited explicitly, at the screening of the film I attended, by the film's cameraman, Boris Kaufman-is to comment upon the desire, at fashionable seaside resorts, to hurry death out of sight.)",The World Viewed
"(A not entirely unrelated dissociation occurred in Nixon's farewell speech on the morning of August 9, 1974, concerning the death of Theodore Roosevelt's young wife.)",The World Viewed
(Not everyone should be expected to concede that this should be encouraged.),The Claim of Reason
"(Fascination with the Investigations had withheld itself from me for some six or seven years. I had looked at its first dozen dozen sections when it appeared in 1953, to prepare for a study group on the book conducted by Paul Ziff. In the course of what I remember as the three or four meetings of that group I found what Ziff was saying to be surprising and excellent, but the book itself I found boring. It appeared to me at best to be going over matters I had learned from pragmatism, especially from Dewey, but in a less trustworthy and less orderly fashion.)",The Claim of Reason
"(My confidence in the reality of these issues, among others, is inextricably bound up in my mind with conversations over the past twenty years with Kurt Fischer.)",The Claim of Reason
"(Part Four is a different matter, to which I will come back.)",The Claim of Reason
"(It seems to me that Rogers Albritton and Saul Kripke, in their remarks on the Investigations at the Wittgenstein Congress in London, Ontario, in the spring of 1976, were expressing similar opening sentiments before rehearsing ideas, many of which each of them said hey had had for more than a decade.)",The Claim of Reason
(I translate literally in order to let out the Zen sound.),The Claim of Reason
"(""Knowing and Acknowledging"" and ""The Avoidance of Love: A Reading of King Lear"")",The Claim of Reason
"(For example, as I wrote I came upon a number of formulas for relating skepticism and tragedy. If today I were to be continuing from the place Part Four concludes, I might begin by remarking that I am no more skeptical of the existence of others than I am skeptical of the necessity of my own death. I know that I cannot doubt it; yet I do not know that I know it.)",The Claim of Reason
(So Kierkegaard condemned the system; so Nietzsche contemned it.),The Claim of Reason
"(You may think of these instances as beginning a budget of philosophical genres or paradigms. Then someone will think that I have been arrogantly neglectful of the genre of the academic paper, modest in its aims, content with its minor addition to a subject greater than itself. About the comparative greatness of the subject over its subjects I have no doubt. But I would be more convinced of academic modesty had I not seen many who are daily surprised that, for example, Descartes or Pascal or Rousseau, or the spirit of religion or of rationalism or of romanticism, has survived the criticism fashioned in their essays on the subject a few years back. I speak of professional lives, frightening matters.)",The Claim of Reason
"(If one asks: When must a work, or task, be written, or permanently marked?, one may start thinking what makes a work, or task, memorable. And of course the answer to this alone should not distinguish philosophy from, say, music or poetry or early astronomy or ruler and compass proofs in geometry (or, I wish I knew, what level of logic?). Poetry (some poetry) need not be written; novels must be. It seems to me that a thought I once expressed concerning the development of music relates to this. I said (""Music Discomposed"", pp. 200, 201) that at some point in Beethoven's work you can no longer relate what you hear to a process of improvisation. Here I should like to add the thought that at that point music, such music, must be written. If one may speculate that at such a stage a musical work of art requires parts that are unpredictable from one another (though after the fact, upon analysis, you may say how one is derivable from the other), then one may speculate further that Beethoven's sketches were necessary both because not all ideas are ready for use upon their appearance (because not ready ever in any but their right company), and also because not all are usable in their initial appearance, but must first, as it were, grow outside the womb. What must be sketched must be written. If what is in a sketch book is jotted just for saving, just to await its company, with which it is then juxtaposed as it stands, you may say the juxtaposition, or composition, is that of the lyric. If it is sketched knowing that it must be, and gets in time, transformed in order to take its place, you may say that its juxtaposition, or composition, is essentially stratified and partitioned; that of the drama; the drama of the meta-physical, or of the sonata. Here are different tasks for criticism, or tasks for different criticisms.)",The Claim of Reason
"(I do not, as will come out, take Malcolm and Albritton as agreeing on all significant points; just on these points about skepticism.)",The Claim of Reason
"(E.g., ""American officials in this case define stability as . . .""; ""Stability here consists in . . ."".)",The Claim of Reason
"(When, under the recent pressures upon institutions of higher education to correct social injustices that society at large is unwilling or unable to correct, an institution accedes o this demand in certain new ways, some will say that any adjustment from the results of the conventional tests, even within the announced range of criteria, is necessarily ""lowering standards"", whereas some others pressing the demand will say that justice requires a redefinition (a recasting of the criteria) of the institution as such. So ""political"" in some mouths refers to adjustments or eradications which make exceptions in individual cases; in others, it refers to adjustments or eradications of the system which is empowered to define the individual as central or exceptional.)",The Claim of Reason
"(And judges who differ ought to be differing in their full judgment, not differing in some degree to which hey hedge their judgments. The diving judge who writes ""5"" (on a scale of 10) beside the element ""Water Entry"" on his sheet, is not saying that here is a 50 probability that the diver satisfied this criterion. A 50 probability of rain is, one might say, a 50 probability that the criteria of rain will be satisfied; but not: a 50 satisfaction of the criteria of rain; which, if anything, suggests drizzle.)",The Claim of Reason
"(""Not merely"" suggests a misleading emphasis. Criteria are not alternatives or additions to evidence. Without the control of criteria in applying concepts, we would not know what counts as evidence for any claim, nor for what claims evidence is needed.)",The Claim of Reason
"(This is obviously a point at which, since criteria provide a ""kind of definition"", we may wonder whether, or in what sense, ""stable"" means the same throughout its various contexts.)",The Claim of Reason
"(This is reflected explicitly in the sense of ""discrimination"" as ""prejudice"".)",The Claim of Reason
"(We are, or until recently were, so drilled in the knowledge of the difference between ways of discovery and modes of proof, that it is hard for us to conceive what a logic of discovery or conviction could be: such things can have no logic, only a psychology. My describing Wittgenstein's criteria as necessary before the identification or knowledge of an object, and as prelude to that knowledge, is meant to remind one of a thesis of such a work as Dewey's Logic, a product of the Idealist tradition, according to which the subject of a judgment is not known prior to the knowledge of the predicates which are taken to hold of it.)",The Claim of Reason
"(One difference is that while the making and checking of both confessions and proofs may require much experience, it is in general easier to check than to make a proof, whereas the reverse may be true in the case of confessions. A further difference is that this fact can be proven about proofs, by someone other than the one who found this proof.)",The Claim of Reason
"(We might call such an activity ""academic"".)",The Claim of Reason
"(I associate what I just now called the ""breaking up of the sense of necessity"" with what in ""The Avoidance of Love"" I call the ""breaking up of our sense of the ordinary""; e.g., p. 316, p. 350.)",The Claim of Reason
(Here I recognize an indebtedness to Professor Judith Shklar's Men and Citizens: A Study of Rousseau's Social Theory.),The Claim of Reason
(Locke is the only heorist of the social contract Hume explicitly cites.),The Claim of Reason
(You could call this Rousseau's self-diagnosis.),The Claim of Reason
(Both speak of this ignorance as the result of repression.),The Claim of Reason
"(As if we knew what that meant; as if taking such a phrase as the explanation of such conduct were any less superstitious than any superstition we can find in the idea of, say, a social contract.)",The Claim of Reason
"(Because ""privately"" here can only either be repeating the ""for myself"", in which case it means roughly, ""I'm doing the talking""; or else it implies that you do not know that you speak for others, which does not deny the condition of speaking for others.)",The Claim of Reason
(This is a principal concern of Chapter VII.),The Claim of Reason
"(Though since Wittgenstein wrote, the ",The Claim of Reason
"O science of linguistics, especially Chomskian transformational grammar, seems to have gone a long way toward imagining it, indeed laying it out. This doesn't replace Wittgenstein, though it might confirm his faith. Discovering the depth of the systematic in language was not Wittgenstein's intellectual goal, but his instrument.)",The Claim of Reason
"(This was, I believe, not first said about Wittgenstein.)",The Claim of Reason
(Cp. ?240.),The Claim of Reason
(Cp. ?242),The Claim of Reason
"(It would be like being able to count, i.e., run up the integers, without being able to count things.)",The Claim of Reason
"(Why, in philosophizing, we think of both failures as failures of ""accompaniments"" is a further question. It is, doubtless, the fact that these different failures are differently established, have different consequences for knowledge, that leads Malcolm to say, having admitted hat symptoms of X and criteria of X may both make the existence of X certain, that they do not establish this ""in the same way"". While he does not make clear what the difference may be between these establishments, he does go on to suggest a kind of certainty that criteria provide, or depend upon, which, it is implied, differs from the kind of certainty provided by symptoms. It is a certainty which depends upon our not considering all ""possibilities"". (Cf. p. 88.) But then doesn't one feel?: That just means it is no longer certainty which is in question.)",The Claim of Reason
"(Albritton also employs this locution, while pointing out that ""it has no parallel in Wittgenstein's idiom"" (p. 235, note 5). My remarks about Malcolm's use of it are meant to apply also to Albritton's, which I take to be the same.)",The Claim of Reason
"[Albritton, pp. 245-44]",The Claim of Reason
"[Ibid., pp. 236-37]",The Claim of Reason
[Cf.p.85],The Claim of Reason
[?i64],The Claim of Reason
"[The Blue Book, PP- 32-33]",The Claim of Reason
"(Or, taking cases from the quotations from Wittgenstein: ""Drawing a similar ellipse"" is a criterion of ""copying an ellipse"" only in certain circumstances; ""pronouncing the correct words"" is a criterion of ""reading"" only in certain circumstances.)",The Claim of Reason
"(Indeed, what the concession in fact amounts to is this: behavior which, under certain circumstances, is a criterion of pain, is under those very circumstances not a criterion of pain. And so the apparent contra-",The Claim of Reason
44 diction turns out to be a real one.),The Claim of Reason
"(I will come back to the force of ""normally"" here.)",The Claim of Reason
"(This perspective is something further affecting that air, in Wittgenstein's writing, at once of utter humility and absolute arrogance. I mention this to help bear in mind that an understanding of his style will not be possible apart from an understanding of his teaching.)",The Claim of Reason
"(This might be a likely place from which to look at P. F. Strawson's characterization of the skeptic's position in the following terms: ""He pretends to accept a conceptual scheme, but at the same time quietly rejects one of the conditions of its employment"" (Individuals, p. 24). But it would not yet be a good time. After Part Two we should in principle be able to ask usefully how the descriptions ""pretends"", ""at the same time"", and ""quietly"" are thought to be justified. Shall we say that they are merely literary, or dramatic, and (hence) dispensable, so that Strawson could as well (i.e., without loss of cognitive content) have said?: The skeptic accepts a conceptual scheme but rejects one of the conditions of its employment. But if that is the way the case is put, then wouldn't we be curious to know why anyone would do such a thing, even to know how he could? And suppose I claim that the real drama of the position is better expressed as follows: The skeptic possesses a conceptual scheme (i.e., our conceptual scheme - what other is lived?), but in the resolve and the intensity of his meditation he discovers that he must relinquish, with moans of delirious terror, the basis of its employment. -Then we might be willing to ask, for example, what it means to ""possess"" a concept, or scheme of concepts, and what accepting and rejecting have to do with he matter.)",The Claim of Reason
"(I say ""of course"" feelings are included among the criteria for applying a concept. But this does not seem of course the case in the discussions of criteria I am aware of. It comes to be assumed that if Wittgenstein included what goes on inside someone among what he calls criteria, that would just brazenly beg the question; because it is to prove that something is going on inside someone that criteria are invoked at all. But I anticipate.)",The Claim of Reason
"(""The wile ",The Claim of Reason
" of the metaphysician consists in asking 'Is it a real table?' . . . and not specifying or limiting what may be wrong with it, so that I feel at a loss 'how to prove' it is a real one"" (p. 55).)",The Claim of Reason
(Existence is not a predicate.),The Claim of Reason
"(In Indian philosophy, I'm told, you often find a stick which, for all you know then and there, may be a snake.)",The Claim of Reason
(What else would you expect from an obsession?),The Claim of Reason
"(Bespeaks this, anyway, initially; later in the investigation it may turn out that the object is taken to contrast, say, with non-material objects -mental things perhaps, or divine. But we need to get into these investigations before I can say more about what I mean here by ""initially"" and ""later"".)",The Claim of Reason
"(Our sense not of each object's externality to every other, making nature a whole, showing it to be spatial; but their externality to me, making nature a world, showing it to be habitable.)",The Claim of Reason
"(In which case ""noumenal"" would so far add nothing to the concept of ""world"".)",The Claim of Reason
(This is a main topic of Part Two.),The Claim of Reason
[the],The Claim of Reason
[and],The Claim of Reason
(The concept is retained. It is retained because the criteria for its application are present and satisfied.),The Claim of Reason
"(It is fundamental to skepticism to be able to draw such a distinction, anyway initially; and fundamental perhaps to certain skeptics that the distinction eventually collapses.)",The Claim of Reason
"(Aren't such measures the application of criteria? Not for goldfinches, nor for any other specific object.)",The Claim of Reason
"(If that were the argument, to call someone prone with respect to it is generous; prostrate is more like it.)",The Claim of Reason
[In such a case],The Claim of Reason
(Knowledge is justified belief. At the very least.),The Claim of Reason
"(In what spirit does someone say ""Christ died for my sins""? One in which he takes upon himself the responsibility for receiving that gift, or one in which he takes he occasion to slough his responsibility in it? In what spirit, against what history, might I say something like ""It causes sleep because it contains the dormative virtue""? One in which all I see is that when people ake the thing they soon fall asleep? Or one in which I have a theory of ",The Claim of Reason
" ""virtues""?)",The Claim of Reason
(Cp. p. 51.),The Claim of Reason
(CALLED),The Claim of Reason
"(That, of course, in particular cases, may be the problem: e.g., ""Are you sure he's giving out the right screams?"".)",The Claim of Reason
(What is my condition? Is it doubt? It is in any case expressed here by speechlessness.),The Claim of Reason
"(And if he did he would not, as I understand him, be contradicting his idea, but exemplifying it: he would be babbling.)",The Claim of Reason
"(This is likely to take us nowhere, or worse; for this is what backs us into the protestation that nothing is called his having a oothache, except perhaps his having one. And that certainly can't be (what we have set up as) the criterion for his having one!)",The Claim of Reason
(So something is still hidden.),The Claim of Reason
(Which concept? The one they have which now only seems to touch or overlap mine of a chair.),The Claim of Reason
